# BEAST v10.5.0
# Generated Thu Apr 09 12:59:51 CEST 2026 [seed=1775732390055]
# Binome_6.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.CHN.KHM	location.rates.CHN.LAO	location.rates.CHN.THA	location.rates.CHN.VNM	location.rates.KHM.LAO	location.rates.KHM.THA	location.rates.KHM.VNM	location.rates.LAO.THA	location.rates.LAO.VNM	location.rates.THA.VNM	location.indicators.CHN.KHM	location.indicators.CHN.LAO	location.indicators.CHN.THA	location.indicators.CHN.VNM	location.indicators.KHM.LAO	location.indicators.KHM.THA	location.indicators.KHM.VNM	location.indicators.LAO.THA	location.indicators.LAO.VNM	location.indicators.THA.VNM	location.nonZeroRates	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	coalescent
308900000	-112513.31033278823	-3861.109155561051	-108652.20117722718	0.22389167174018207	2023.3377521638763	18.620953735236743	4.933895733536475	0.9663612174578285	0.2508872403919911	0.250030954838744	0.2473724493609406	0.2517093554083283	0.5356163802989446	0.004563487178297008	0.045531462664693885	0.028051596825455303	1.523716640796806	0.04813729343216175	0.5439378390717637	0.020889274796541856	1.5237166407968052	0.7600430063865881	0.15836855748375314	1.38183749114125	1.399785368603834	0.49784231778133137	0.08173999653243309	1.7668530552348458	0.6073695199906223	0.9915790212884851	3.8576597220238664	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108358.08254151908	-3136.17843910797	0.0	-294.1186357080952	-676.2003935252908
309000000	-112508.67624310756	-3866.8055694003738	-108641.87067370719	0.24723987287732394	2023.314403962739	19.326659655981114	5.531571652450784	0.983538147116129	0.2566035444835727	0.25070303887887724	0.24277591594352985	0.2499175006940245	0.52959737275348	0.13260697411305117	0.047212242033533754	0.02957140295929601	1.41346714646975	0.04805801226507033	0.6013764879236276	0.05294599457580679	1.4134671464697506	0.8067099016966337	1.8137224419765767	1.0051722802846097	1.0181697215579681	0.6362984221048049	0.6265051677337481	0.8330174042531233	0.09093383820482032	0.4799197566703101	1.0666195853194536	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108347.63727248341	-3136.17843910797	0.0	-294.23340122377766	-682.228124224397
309100000	-112494.75880176335	-3849.21082424536	-108645.547977518	0.23403200148491565	2023.3276118341316	17.923824740720637	4.584977630803346	0.9684808808996435	0.2540593805919683	0.24814825062695794	0.2484375987350421	0.2493547700460361	0.6432583408527989	0.4171105780183617	0.05462176236364329	0.033923496061357465	1.9799906615705005	0.0548364134558392	0.5958415355994807	-0.08957073725137055	1.979990661570499	0.9172970983581976	1.047607307091615	0.6919014713141598	1.7794442953532217	0.2988681782943766	0.993200044158033	1.5360283693799	0.43353182410536084	0.8172527460995331	1.4978787953328483	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108363.33211656875	-3136.17843910797	0.0	-282.2158609492465	-654.3960682513703
309200000	-112453.81295878348	-3844.5571814570108	-108609.25577732647	0.2402672246637927	2023.3213766109527	17.846097826730663	5.060214067565581	0.9476992991406881	0.24808254204530827	0.25244385742199454	0.24678178067021544	0.2526918198624861	0.4902301955201209	0.013929431193169172	0.048825432600205575	0.03181966140731815	1.5770862454189527	0.049889520768272834	0.6089237029446862	-0.008309161785018216	1.5770862454189536	0.9146966275182339	0.6406084580227152	0.16851192664602593	2.237377123861428	1.5380717751460078	0.5955479672646499	2.0087308791409937	0.6379389422780839	1.3737318711925737	2.544829964871765	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108322.86874775529	-3136.17843910797	0.0	-286.38702957118534	-656.9092810508805
309300000	-112502.4288278898	-3862.410443102516	-108640.01838478728	0.2760983841262484	2023.2855454514902	19.188027304610703	5.45452321306752	0.9881603232198116	0.2556532569093505	0.24692947470728563	0.2478628732651289	0.24955439511823935	0.5165189933121084	0.146421315037383	0.04720529508531855	0.029980306009811716	1.5539750280474862	0.0474961236703443	0.5974296238094162	0.002014398232740404	1.553975028047486	0.35450309885268927	0.1502668928845917	0.4461314930317866	1.2767515185132403	0.6759050805823505	0.1945772253237916	1.1598385699955507	0.6604754225423273	0.533229449500454	1.1353310753691541	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108350.53252870073	-3136.17843910797	0.0	-289.4858560865612	-680.8412404721595
309400000	-112477.05554276447	-3844.5818096730222	-108632.47373309145	0.26125091943804785	2023.3003929161785	17.95232884915021	5.20251623667485	0.9849607677869117	0.2596499468803696	0.2490271218607708	0.2383733645561976	0.25294956670266644	0.5438016212859591	0.11440462782009973	0.053880903254522536	0.03204518458778841	1.717264703619632	0.05242184422830438	0.5871397592682297	-0.05235479856599456	1.7172647036196331	0.45663850284178564	0.11580988766619499	0.4747352010740258	0.6860240157950239	0.4842150430540341	0.3000773390472957	0.6622630725297227	0.11076091444112199	0.6112186166496639	1.228552955250846	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	-108349.1645588861	-3136.17843910797	0.0	-283.3091742053467	-657.3148213121121
309500000	-112494.82467705572	-3847.5881538285435	-108647.23652322717	0.2315872563410584	2023.3300565792754	18.029066191080087	5.607534422468339	0.9999929569112123	0.2559048362301691	0.24673533048239718	0.2443443806613624	0.2530154526260757	0.5588385397501533	0.17861525608890005	0.05373372209687466	0.02962298667875738	1.6755692103276991	0.05347239703969167	0.5248232266631835	0.008683529067045361	1.675569210327701	0.31696653214722775	0.6713848039358387	2.9962356376418295	0.23875026464009913	0.2314619164827727	0.19847136251832223	1.1995683809146669	0.018565710958428294	0.6072104734325493	0.8264640800468758	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108355.44027800718	-3136.17843910797	0.0	-291.7962452199887	-662.8135141335567
309600000	-112516.14662735656	-3891.1936046929986	-108624.95302266355	0.2431046443410403	2023.3185391912755	20.272507339174194	6.336878706725051	0.9751274855537827	0.24899406955293388	0.24974701325269744	0.24511713431814805	0.25614178287622485	0.5186038147376447	0.062298525662210974	0.04630737359944647	0.02456589662444278	1.3707073604087425	0.04528247850607634	0.5178755605872986	-0.02810921742835207	1.370707360408744	0.9545909620657144	1.6013325476687534	0.2746595968086746	1.4672665924302437	0.5399097641779186	0.4464331008779876	2.251236789976061	0.11872053960575919	0.9756701385895371	2.3423325930827423	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108340.05711331459	-3136.17843910797	0.0	-284.8959093489669	-705.4768504185287
309700000	-112519.5360984662	-3870.885237050921	-108648.65086141527	0.2154073271942175	2023.3462365084222	18.767913841915924	5.764347301083541	0.974976722139037	0.25186065935127955	0.24418703218082277	0.2484041131449842	0.2555481953229175	0.5089503398082782	0.10201678493567506	0.05139742919764266	0.028286794859653155	1.6685715482597265	0.049818671498647465	0.5310310239635938	-0.025235169431537256	1.6685715482597256	1.309538085058265	1.508021818977929	0.9417815133095572	1.4258735625615204	1.1919892289594265	0.5036546760763686	2.596652309255299	0.6348744987317485	0.8870393743195895	2.151866868185835	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0	-108365.26386424812	-3136.17843910797	0.0	-283.38699716714865	-679.3113442272013
309800000	-112539.92642630509	-3888.8957564168877	-108651.0306698882	0.221290316865471	2023.340353518751	19.563718877956543	5.763641167487219	0.9688689540636836	0.2545095726754211	0.24058861954923177	0.24365770471221604	0.26124410306313495	0.5155682332984137	0.034861755246862795	0.04697173885221482	0.025563403945232495	1.5451294774016282	0.046511135135626616	0.5358653979323725	0.042781348290565104	1.545129477401626	0.8433796084564515	2.2401686859330674	0.3900033557328879	1.5602133777454708	0.6344255693274755	2.0258863152107183	2.5179613112892856	0.7373181927006958	1.0053105779635423	1.8709142439155957	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108365.30217566557	-3136.17843910797	0.0	-285.7284942226447	-695.9266168426091
309900000	-112533.53909727022	-3872.8577544252407	-108660.68134284497	0.22239513181463738	2023.3392487038018	19.667740904687445	5.131337246061604	0.9795301800297719	0.2516802172085783	0.24517099045875088	0.2522254159805272	0.25092337635214734	0.5521523272680662	0.10565866159065519	0.047385419053548254	0.026615620772565327	1.1166252683304227	0.04771713413475702	0.5455551525136378	-0.004709909872370958	1.1166252683304232	0.5655065107514552	1.2063843980036613	0.38247994119932915	0.6283187666826121	1.110390000472244	0.31664300351187746	1.3120111466814863	0.2793065814755558	0.5436263586397955	1.8927938320567264	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108362.16788670774	-3136.17843910797	0.0	-298.51345613722265	-695.9066013796249
310000000	-112503.32163758227	-3864.399768653713	-108638.92186892855	0.2195444040837414	2023.3420994315327	18.19967282684936	5.979659361090813	0.9790676527771291	0.2542452298381941	0.2476540990380499	0.24385968902303357	0.2542409821007262	0.5152485843632072	0.056426195867482265	0.05037666762840329	0.030763533550476594	1.7760410272922194	0.049663071691065964	0.5778332260579969	-0.030741913573296746	1.7760410272922191	1.1784537091746379	0.0678209467389725	0.2815782747144467	1.8181406595093794	1.8840085062380911	0.4235426613496701	3.2245502352897084	1.1923632368390447	0.5237427972913734	2.576949936315576	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108353.25254761359	-3136.17843910797	0.0	-285.6693213149541	-669.759844472588
310100000	-112488.16253406559	-3880.6445317674766	-108607.51800229811	0.23154506757821774	2023.3300987680382	19.03885277303568	5.736082142999349	0.9570213837327395	0.25545412947135376	0.24456691492427837	0.24599012140097584	0.253988834203396	0.4991667197097988	0.03379166751579953	0.04695023592774481	0.027909505844533958	2.157846003445038	0.0473974503733762	0.5572753549142246	0.03352576114862542	2.157846003445039	0.8077750660879746	1.6296659400536084	0.39148333187119183	1.0600589186521663	1.0691362920833096	0.547079343967745	1.416909590201441	0.7013992822887801	0.9630658148766595	2.0918487217146153	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108330.77862124458	-3136.17843910797	0.0	-276.7393810535283	-679.8339256209895
310200000	-112515.47568803027	-3859.60096347369	-108655.87472455659	0.22446378150038657	2023.337180054116	18.275244590172967	5.458533233843199	0.9719525897246147	0.2529816780451746	0.25054479844234684	0.24800662072099117	0.2484669027914915	0.5190534867172637	0.08580401977366532	0.04956206680026482	0.02806519829072738	1.9052550658446892	0.04978797302328672	0.5502726686259096	0.015995989371234993	1.9052550658446883	0.2899474720016921	2.4168844866742223	0.37702595430735775	0.8874109467933623	0.9100039789109973	0.3276084051665392	1.2056661900623287	0.2393486459175154	0.71554026344372	1.711952165300532	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108371.14496843341	-3136.17843910797	0.0	-284.7297561231893	-668.6139848235729
310300000	-112479.38839370014	-3832.231150191197	-108647.15724350895	0.23714677152678057	2023.3244970640897	16.810292467875094	4.291356846994799	0.9775566479832138	0.2453152463172764	0.25368700662160587	0.25271765310398026	0.24828009395714137	0.5008163475407199	0.05371890947914481	0.05625302592577925	0.03387057469142691	2.28202202463671	0.055079888059706344	0.6086522740465165	0.09070606204420155	2.2820220246367096	0.47407156412425255	1.019128187792618	0.9338904175713368	1.8426399799762427	1.2690929466687075	1.607338098548019	1.4969712602149274	0.3278346265055282	1.4777869882485872	3.9668751729064726	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	8.0	-108361.05895161815	-3136.17843910797	0.0	-286.0982918908008	-632.349094758666
310400000	-112529.84808017239	-3857.908843671756	-108671.93923650064	0.2688646348175621	2023.2927792007988	18.69836216939911	5.198336957575419	0.9584882504866143	0.25466407318564593	0.24873435385829717	0.24372541977990475	0.2528761531761562	0.516339797707267	0.11012096296418504	0.050644829548393125	0.03506921799390834	1.8716143959605585	0.049259116955802366	0.6730087451942882	-0.006006965081789568	1.8716143959605573	1.0304723253543624	0.3338541226745196	0.4459331150832999	1.258559557041981	0.6342109027054403	0.5322449812131544	1.8417300430162538	3.3874553810907577	1.0725537552868796	1.8099432003831613	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108389.18056164496	-3136.17843910797	0.0	-282.7586748556745	-663.4971219860425
310500000	-112472.79821098315	-3850.4528345876806	-108622.34537639547	0.2728771627945096	2023.288766672822	18.591319858929698	5.355504243761493	0.9706113645315722	0.2560068403264529	0.24599616962127752	0.24514686244997	0.25285012760230374	0.5862778714568823	0.2454609236606144	0.054487020535295465	0.037043498598060325	1.9918372523389536	0.05166893617121765	0.6545931585542607	-0.05832034668816665	1.9918372523389527	0.4176826788379825	1.3200682746934	0.6073247394346016	0.7644847711194727	0.5591921821476273	0.3086738058409487	0.984605018918685	0.28051607655497895	0.46850415160155645	0.929623067797437	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108340.62527634314	-3136.17843910797	0.0	-281.7201000523369	-657.4172961509516
310600000	-112513.58533197247	-3853.2866975218217	-108660.29863445065	0.2603295700275675	2023.3013142655889	18.70790931413422	5.38260143963428	0.9706549087462485	0.25389141541054866	0.24845195590704938	0.24359681629408822	0.25405981238831815	0.5249901437413179	0.1710735143511603	0.05074971664059218	0.03489675181358158	1.8544660536605744	0.0491218812446804	0.6401307340709469	0.019105981342170956	1.8544660536605762	0.7981848868262216	0.1993543592547586	0.3959777019787257	1.402108620204299	0.47119550004130684	0.8342807881135575	1.6220537338471357	0.17074969708375728	0.8570122299377168	0.6162424108238286	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108370.78539670513	-3136.17843910797	0.0	-289.5132377455088	-662.127380736615
310700000	-112466.95601439224	-3845.8307344400273	-108621.12527995222	0.2354786224544021	2023.326165213162	17.573259637186997	4.519253837946318	0.9719646450919833	0.25213724763516576	0.24763268539833086	0.2454488364536323	0.25478123051287566	0.5725863472866086	0.24653294401373857	0.056987473009241896	0.03868039101368783	2.14736041705539	0.054946361425664995	0.6541448629655283	-0.00776518853277348	2.1473604170553906	0.8505170563165946	1.0294078284261337	1.111825395650055	1.0976891846999413	0.7514335714911896	1.0487502571179281	1.6525519842988823	2.192856924325379	1.2248311127362577	1.9980113153457462	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108338.76734167842	-3136.17843910797	0.0	-282.3579382738011	-649.5891449184387
310800000	-112480.66180987871	-3855.4779966619544	-108625.18381321676	0.24396720061999863	2023.3176766349964	18.59901131303912	4.915802843602012	0.9769242647296573	0.2537546750170352	0.24731998061683189	0.24108072527720775	0.2578446190889299	0.5744208670931088	0.2048211233128265	0.051391349188915116	0.034243595092021274	1.934200068821491	0.05073309633887961	0.6080003385037352	0.006678024622392001	1.9342000688214913	1.0798293319298615	0.7183846056409733	0.15569070178654684	0.71556451953577	0.40132564332768017	0.3147929442332358	1.4383895110204576	0.5026570168199939	0.5065803240256592	2.1143410082808445	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108342.48829875747	-3136.17843910797	0.0	-282.6955144592975	-664.3856157979902
310900000	-112515.21514170432	-3872.9483482452174	-108642.2667934591	0.2720844266596491	2023.2895594089568	19.09669087935162	6.349817750450223	1.0089135082955956	0.25552240794986064	0.24627085212103175	0.25161422189259147	0.2465925180365204	0.5685455304564987	0.19674137158700128	0.04844137542352929	0.03037217559542978	2.064387233592709	0.049159108333117436	0.5902972206231752	-0.012399300135559487	2.064387233592711	0.6476209561895236	0.26660421437336784	0.5452068451786537	0.49400120164984734	0.7108135662831231	0.28922800740936316	0.6714542909970255	0.6911589104012111	0.27537772585599213	1.571935527302764	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108359.20236781808	-3136.17843910797	0.0	-283.0644256410183	-680.0002845908571
311000000	-112516.0054826706	-3841.179802235888	-108674.82568043472	0.24429167980367927	2023.3173521558128	18.124266751896926	5.1623076613500745	0.9738371220301631	0.2501180270591069	0.2554457472993447	0.24791473337755005	0.24652149226400258	0.6545031188143984	0.44288537907000014	0.054007332674156514	0.03337913752990167	1.5195684367732445	0.05511685095599281	0.5866328118331754	0.0541757542874963	1.5195684367732434	0.38464486545614	0.030966586754435935	0.11247024377219425	1.3217771221774957	1.3941631422347391	0.34086865055777654	1.271916380392544	0.15367584507404794	0.7652821278154964	2.204822606786832	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108386.72358555987	-3136.17843910797	0.0	-288.1020948748482	-660.0816706102797
311100000	-112513.89530955566	-3874.0663323892322	-108639.82897716643	0.24608808873156404	2023.315555746885	19.755727856713804	5.413680515671378	0.9733394828871207	0.25714360492762106	0.2506868245981973	0.24580145914583673	0.24636811132834927	0.5153282784269273	0.12309157731315426	0.044716332411358375	0.029610237170937352	1.7889099433370488	0.046367597121597805	0.6073632461186802	-0.004186630198201289	1.788909943337047	0.3937649901742754	0.28497796749593246	0.03352545907123712	0.8232549127375017	0.8179581516160234	0.3728420237771174	2.783959333527634	0.8212853614573771	0.6652727326955278	3.4266322646098843	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	8.0	-108354.11895243255	-3136.17843910797	0.0	-285.7100247338789	-681.4088676747052
311200000	-112515.31877751659	-3865.3956187654403	-108649.92315875115	0.23048429942602552	2023.3311595361904	19.206332409619897	5.283667329305419	1.0022217827298365	0.25477431934100875	0.24824050456794597	0.2423641816901223	0.25462099440092745	0.5270278410244617	0.11589238688757267	0.04655008463613752	0.031426535543522954	1.6881199485824976	0.04806311629918653	0.6395385650596032	0.035531512622947445	1.6881199485824978	1.006047033727116	0.13564738201735144	0.985072947225888	0.930095935883178	0.6204984263946728	1.296202643060576	1.2273008558524516	0.3209792409451045	0.37342133136094025	1.5000325946284805	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	-108361.09486437737	-3136.17843910797	0.0	-288.8282943737694	-675.6643190354081
311300000	-112532.4523885302	-3863.3051244120547	-108669.14726411815	0.2276393933821986	2023.3340044422343	19.330518426266693	5.952955002172663	0.9918834122381447	0.25530653992124286	0.2508544019724183	0.24584207142507974	0.24799698668126344	0.5259497375885297	0.13215286654477787	0.045024969768880006	0.026965655849982544	1.5176249008220186	0.046695308353335054	0.5764062111686374	-0.015620964877411334	1.5176249008220188	0.14589214817606944	0.08471099741797122	3.7933675134357925	0.28916907965317284	0.4088087355961818	0.09774517774296555	0.9816289361830345	1.0457570203733528	0.632126562122821	1.0899665419365865	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	7.0	-108377.70323403555	-3136.17843910797	0.0	-291.44403008260014	-680.2142956541402
